is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLM,wc_LLM,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1,73,4,4,2,1,,1,,,,2,Phan Văn Hớn,280342
1,82,2,2,,1,1,1,,,,,,280343
1,63,3,3,3,,,,,1,,2,Phường Tân Thới Nhất Q12,280344
1,63,3,3,3,,,,,1,,2,Phường Tân Thới Nhất Q12,280345
1,67.5,2,,1,1,,,,,,2,Lê Văn Việt,280347
1,85,7,7,7,1,,,,,,5,,280349
1,,4,,2,1,,,1,,,3,Nguyễn Văn Khối và Lê Văn Thọ,280351
1,71,,,,,,,,1,,5,Phan Văn Trị,280358
1,71,,,,,,,,1,,5,Phan Văn Trị,280359
1,71,,,,,,,,1,,5,Phan Văn Trị,280360
1,83.5,,,,,,,,1,,2,Trần Kế Xương,280361
1,83.5,,,,,,,,,,2,Trần Kế Xương,280363
1,,,,,,,,,,,0,,280364
1,83.5,,,,,,,,1,,2,Trần Kế Xương,280365
1,83.5,,,,,,,,,,2,Trần Kế Xương,280366
1,110,,,,1,,,1,,,3,Hoàng Hoa Thám,280368
1,43,4,4,5,1,0,1,0,0,1,4,Nơ Trang Long,280369
1,110,,,,1,,,1,,,3,Hoàng Hoa Thám,280370
1,35,2,2,2,1,0,1,1,1,0,2,,280374
1,89,,,,,,,,,,,,280381
1,,2,,3,1,,,,,,3,Gò Vấp,280385
1,,2,,3,1,,,,,,3,Gò Vấp,280386
1,50,,,,1,,,1,1,,2,Lê Văn Thọ,280387
1,72,6,6,,1,,,,1,,5,Nguyễn Hữu Cảnh,280388
1,62,3,3,,1,1,1,,,,2,Phạm Văn Bạch,280389
1,41,0,0,0,0,0,1,0,,0,1,Lê Văn Khương,280391
1,58.4,2,3,3,,1,1,1,1,,2,,280395
1,58.4,2,3,3,,1,1,1,1,,2,,280396
1,,2,,,1,,1,,,,2,,280397
1,5.2,4,,,,,,,,1,2,Phạm Văn Đồng,280398
1,92,,,,,,,,,,0,Khu công nghiệp Sóng Thần Bình Chiểu,280399
1,,4,,,,0,,1,,,5,Lê Đức Thọ,280402
1,73,,,,1,,,,,,,Đường Số 4,280404
1,144,,,,,,,,,,0,KDC Văn Minh,280406
1,60,5,7,5,1,,,1,1,,4,Hương Lộ 2,280409
1,35,9,9,9,1,,,,,1,4,Ngã Tư Lũy Bán Bích,280416
1,45,,,,,,1,1,,,2,P10 Gò Vấp,280419
1,108,,,,1,,,,,,6,Hoàng Văn Thụ,280426
1,48,2,,1,1,,,,,,1,Lã Xuân Oai,280429
1,,2,,,,,1,,1,,2,Bờ Bao Tân Thắng,280431
1,67,2,,2,,1,1,1,,,0,Võ Chí Công,280433
1,54,1,,,,,,,,,,,280435
1,132,,,,,,,,,,0,Sông Giồng,280436
1,92,3,3,3,1,0,1,0,0,0,3,Thạch Lam,280441
1,30,,,,1,,,,,,0,Lã Xuân Oai,280444
1,50,1,,,,,,,,,,,280447
1,256,,,,,,,,,,0,CHIẾN LƯỢC,280462
1,64,,,,1,,,,,,0,SỐ 4 LÔ TƯ,280464
1,72,,,,1,,1,,,,2,TÂN HOÀ ĐÔNG,280465
1,81,,,,1,,,,,1,2,Phan Anh,280466
1,86,,,,1,,,,,,2,HƯƠNG LỘ 2,280467
1,52,,,,1,,1,,,,0,Đường Số 10,280468
1,,,,,,1,1,,1,1,4,An Dương Vương,280469
1,84,7,7,8,1,0,1,0,1,1,4,đường số 12 khu Tên Lửa,280471
1,52,9,9,9,,,,,,,4,D2,280472
,,,,,,,,,,,,,280473
1,168,8,8,,,,,,1,1,3,đường số 18,280475
1,1188,,0,,1,,1,,,,0,Đường Liên Phường,280478
1,53,2,,,,,,,1,,2,NGUYỄN THỊ TÚ,280480
1,80,4,4,5,,,,,,1,2,Tên Lửa,280481
1,70,2,,2,,,,1,,,,Đỗ Xuân Hợp,280495
1,70,2,,2,,,,1,,,,Đỗ Xuân Hợp,280496
1,75,4,4,5,1,0,1,0,0,0,3,Đường Liên Phường,280497
1,112,,,,1,,,,,,0,Võ Văn Kiệt,280500
1,160,0,0,0,0,0,0,0,,0,0,8 lock avenue,280502
1,50,2,2,2,,,1,,,,2,Phạm Văn Đồng,280508
1,120,,,,1,,,,,,5,Nguyễn Văn Luông,280516
1,42,,,,,,,,1,,,,280517
1,169.6,,,,,,1,,,,0,Nguyễn Thị Lắng,280519
1,,,,,,1,,,,,0,,280526
1,,,,,1,,,,,,,Lê Văn Quới,280535
1,,,,,1,,,,,,,Lê Văn Quới,280536
1,,,,,1,0,1,,,,2,,280537
1,152,5,,,1,,,,,,4,Bùi Hữu Nghĩa,280548
1,110,4,4,,1,,,,,,,Lê Văn Việt,280549
1,64.5,,,,,,,1,,,,"Lê Văn Sĩ, Hoàng Văn Thụ",280551
1,140,,,,,,1,,,,0,,280555
1,54,3,,,1,,,,,,2,Tân Hòa 2,280557
1,40.5,,,,1,,,,1,,2,Đường Bình Chiểu,280561
1,40.5,,,,1,,,,1,,2,Đường Bình Chiểu,280562
1,58,2,3,2,,,1,,,,,Hương Vượng,280563
1,144,,,,,,,,,,0,Đường số 59,280564
1,63,4,,2,1,,,,,,3,Ngô Chí Quốc,280568
1,60,3,3,2,1,,,,1,0,2,Phan Văn Trị,280571
1,60,4,5,5,1,,,,1,1,3,Phan Văn Trị,280572
1,87,3,,2,,,1,1,,,0,Đường Võ Chí Công,280573
1,68,2,,2,,,,1,,,,Đường Võ Chí Công,280577
1,60,3,5,3,1,0,1,0,1,1,2,Tân Sơn Nhì,280579
1,128.3,,,,,,1,,,,0,Đường Lý Thị Bở,280580
1,105,2,2,2,,,,1,,,,Xa Lộ Hà Nội,280581
1,63,,,,1,0,1,,,1,4,Đường số 8,280599
1,144,,,,,,,1,,1,3,Bàu Cát,280603
1,110,,,,1,,,1,,,3,Hoàng Hoa Thám,280604
1,62,2,5,2,1,,1,,,,2,Tân Bình,280606
1,100.4,,,,1,,1,,,,3,Lê Văn Sỹ,280607
1,228,5,5,5,1,0,1,0,1,0,2,Linh Đông,280608
1,33,3,3,2,,,1,,,,2,Lê Quang Định,280615
1,140,3,,2,,,,,,,16,Ngô Tất Tố,280617
1,42,3,,3,1,,,,,1,2,Nhà Dương Quảng Hàm,280620
1,77,2,,2,,,,,,,2,Chu Văn An,280624
1,54,4,6,3,1,1,,,,1,2,Gò Dầu,280626
1,142,4,,3,1,,,,,,,,280629
1,34,,,,1,,1,1,,,5,Đường Số 8,280632
1,56,3,,,1,0,1,,1,,2,,280638
1,80,5,5,1,1,,,1,,,4,Lý Chiêu Hoàng,280639
1,80,5,5,1,1,,,1,,,4,Lý Chiêu Hoàng,280640
1,60,3,,2,1,1,,1,,,2,Tăng Nhơn Phú,280647
1,72,,,,1,,1,,,,3,ĐẦM SEN,280648
1,64,5,,,1,,1,,,,2,Đường số 8,280650
1,64,5,,,1,,1,,,,2,Đường số 8,280651
1,57,,,,,,,,,,2,Đường Tân Cảng,280663
1,60,,,,1,,1,,,,,Ngã tư bình phước,280664
1,60,,,,1,,,,,,0,Ngã Tư Bình Phước,280665
1,74.85,4,,,1,0,1,,,,,Đặng Văn Bi,280669
1,115,3,,3,,1,1,,,1,2,LÊ THỊ HOA,280672
1,60,9,9,9,1,,1,,1,1,4,Phan Văn Trị,280674
1,62,,,,1,,,,,,4,Thống Nhất,280677
1,72,,,,1,,,,,,3,QL13,280681
1,30,2,,1,1,,,,,,2,Lã Xuân Oai,280684
1,59,3,,2,,,,1,,,2,Đình Phong Phú,280685
1,16,4,4,5,1,0,1,1,0,0,4,,280686
1,60,2,,2,1,,1,,,,2,Phạm Văn Đồng,280688
1,85,4,,5,1,0,1,,1,,3,,280689
1,59,9,9,,,,,,1,1,4,Xô Viết Nghệ Tĩnh,280690
1,80,2,,,,,,,,,,,280691
1,150,,,,1,,,,,,5,Dương Quảng Hàm,280692
1,112.1,3,,,,,1,,,1,2,ĐƯỜNG SỐ 17,280693
1,72,3,,2,,,,,,,,Lã Xuân Oai,280695
1,60,6,6,,1,,,1,,,2,Lê Văn Sỹ,280697
1,28,3,3,,,,,,,,2,Phan Văn Trị,280698
1,72,8,8,6,,,,,1,1,3,Nơ Trang Long,280699
1,85,,,,1,,,1,,,4,P.26 Quận Bình Thạnh,280700
1,112.1,,,,,,,,,1,2,Đường Bà Nờ,280702
1,32,,,,,,,,,1,2,Phú Nhuận,280705
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,280706
1,100.4,,,,1,,1,,,,3,Lê Văn Sỹ,280707
1,75,,,,1,,,,,1,3,Thích Quảng Đức,280709
1,53.9,4,4,3,1,0,1,1,0,1,2,Cao Lỗ,280710
1,100.4,,,,1,,1,,,,3,Lê Văn Sỹ,280711
1,72,,,,,,1,,,,3,Nguyễn Đình Chiểu,280712
1,72,,,,,,1,,,,3,Nguyễn Đình Chiểu,280713
1,75,2,,,1,,,,,,2,Lê Đình Thám,280714
1,101.8,,,,1,,,,,1,2,Bùi Văn Thêm,280715
1,144,,,,,,,1,,1,3,Bàu Cát,280716
1,112,,,,1,1,1,,,,3,Đường Số,280717
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,280718
1,75,,,,1,,,,,1,3,Thích Quảng Đức,280720
1,100.4,,,,1,,1,,,,3,Lê Văn Sỹ,280721
1,72,,,,,,1,,,,3,Nguyễn Đình Chiểu,280722
1,101.8,,,,,,,,,1,2,Bùi Văn Thêm,280723
1,57.4,5,,6,1,,,,1,1,3,Nguyễn Lâm,280724
1,113,,,,,1,1,,,1,3,Đường số 17,280729
1,55,3,,2,1,,1,1,,,2,HUỲNH THỊ HAI,280736
1,60,5,5,5,1,,,,,1,3,NGUYỄN ẢNH THỦ,280737
1,35.8,4,4,3,1,0,1,0,0,0,3,Quang Trung,280742
1,68,3,,3,,,1,,,,2,Đặng Thúc Vịnh,280744
,,,,,,,,,,,0,,280747
1,67,3,3,3,1,0,1,0,0,0,2,Kha Vạn Cân,280750
1,52,9,9,9,,,,,,,4,Nguyễn Gia Trí,280758
1,615,,,,1,,,,,,0,,280764
1,74.4,,,,1,,,,,,2,ĐS11,280770
1,56,2,,3,1,,,,,,2,Đường Bình Chiểu,280772
1,60,2,,2,1,,,,,,2,Phường Bình Chiểu,280775
1,124.6,,,,1,,1,,,,2,Đ.Số 59,280779
1,124.6,,,,1,,1,,,,2,Đ.Số 59,280780
1,54,,,,1,,1,,,1,2,Bình Chiểu,280781
1,60,,,,1,,,1,,,2,Đường Bình Chiểu,280785
1,190.1,,,,1,,1,,,,0,,280786
1,288,,,,1,,,,,,0,,280787
1,70,5,,3,1,,1,,,,4,Nguyễn Văn Khối,280789
1,44,,,,1,0,1,,,,4,Đ.số 8,280790
1,44,,,,1,0,1,,,,4,Đ.số 8,280791
1,65,,,,1,0,1,,,,,Kinh Doanh,280793
1,55,1,2,1,,,,1,,,0,Đỗ Xuân Hợp,280794
1,75,2,,2,,,1,,,,2,Điện Biên Phủ,280809
1,30,,,,1,,1,,,,2,Quốc lộ 1A,280816
1,,2,,,,1,1,1,,,,,280821
1,242.6,5,5,5,1,0,1,1,0,1,3,Châu Thị Hóa,280822
1,,,,,,,,,,,0,,280824
1,,,,,,,,,,,0,,280825
1,291.8,4,4,4,1,0,1,0,0,1,3,Tạ Quang Bửu,280826
1,60,3,5,3,1,0,1,0,0,1,2,Tân Sơn Nhì,280829
1,62,2,4,2,1,,1,,,,2,Tân Bình,280830
1,191,5,5,4,1,,1,,1,,2,Đặng Văn Bi,280835
1,36,1,1,1,,,,,,,9,Võ Chí Công,280840
1,54,,,,1,0,1,,0,0,1,Huỳnh Tấn Phát,280846
0,,,,,,,,,,,0,,280847
1,47,2,2,3,1,0,1,0,0,0,2,Huỳnh Tấn Phát,280848
1,50,4,,6,1,1,,,,1,5,Bùi Đình Tuý,280853
1,68,4,,,,,,,,,3,"Đặng Văn Bi, Võ Văn Ngân",280862
1,68,4,,,,,,,,,3,"Đặng Văn Bi, Võ Văn Ngân",280863
1,140,,,,,,1,,,,0,An Sương,280864
1,101.8,,,,,,,,,1,2,Bùi Văn Thêm,280869
1,57.4,5,,6,1,,,,1,1,3,Nguyễn Lâm,280871
1,71,,,,,,,,1,,5,Phan Văn Trị,280872
1,64,,,,1,,,1,,,4,Lý Tự Trọng,280873
1,,2,,3,1,,,,,,3,Nơ Trang Long,280874
1,,2,,3,1,,,,,,3,Nơ Trang Long,280875
1,57.6,4,4,2,1,0,1,1,0,1,2,Lê Đức Thọ,280876
1,94.15,23,23,,1,,,,1,,6,Đường Cộng Hòa,280877
1,32,,,,,,,,,1,2,Phú Nhuận,280878
1,37,5,5,,1,,,1,,,5,Hoà Hảo,280880
1,50,4,,3,1,,1,,,,3,Lê Quang Định,280883
1,50,,,,,,,1,,,0,Nguyễn Văn Quá,280887
1,50,,,,,,,1,,,0,Nguyễn Văn Quá,280888
1,100,,,,1,1,1,,,,0,Tân Chánh Hiệp,280893
1,92,,,,1,,,,,,,"Đường ô tô, cạnh trường Tiểu Học Bình Mỹ, Củ Chi",280894
1,64,,,,,,,,,,1,TRƯƠNG PHƯỚC PHAN,280895
,,,,,,,,,,,0,,280896
1,65,,,,1,,1,,1,,2,Chiến Lược,280897
1,104,,,,1,,1,,1,,2,LÊ VĂN QUỚI,280901
1,128,,42,,1,,,,1,,4,LÊ VĂN QUỚI,280904
1,105,,,,1,0,1,,,,,Nguyễn Cửu Vân,280909
1,80,,,,,,,,,,0,31E An Phú,280910
1,80,,,,,,,,,,0,31E An Phú,280911
1,60,,,,,,,,1,,2,Tỉnh lộ 43,280912
1,60,,,,,,,,,,0,Miếu Gò Xoài,280914
1,95,4,,,1,,1,,,,4,Trần Bình Trọng,280915
1,74,9,9,9,1,0,1,0,0,1,2,GÒ XOÀI,280916
1,50,4,,3,,,,,,,4,Đình Phong Phú,280925
1,,,,,,1,1,,1,1,5,An Dương Vương,280926
1,80,3,,,1,,,,,,3,Huỳnh Thiện Lộc,280929
1,20,2,,3,1,,1,,,,3,Lê Hoàng Phái,280931
1,,2,,2,1,,,,,,2,ĐƯỜNG THỐNG NHẤT,280938
1,113,,,,1,,1,,,,5,Lê Văn Sỹ,280939
1,31.525,2,2,2,,,,,,,2,Lê Đức Thọ,280941
1,76,3,,,1,,,,,,2,Nguyễn Ảnh Thủ,280942
1,59,,,,1,,,,,,2,,280945
1,70,,,,1,,1,,,,5,,280946
1,68,4,4,,,,,,1,1,2,đường số 38 Tân Tạo,280952
1,215,4,4,4,1,0,1,0,0,1,3,Phường Hiệp Phú,280953
1,35,2,,4,1,,,,,1,3,Dương Quảng Hàm,280956
1,90,,,,1,,,1,,,4,HXT,280963
1,,2,,2,1,0,1,,,,2,Nguyễn Sỹ Sách,280967
1,50,4,4,3,1,,1,,,,3,ĐƯỜNG XE TẢI BẠCH ĐẰNG,280968
1,100,5,5,,,,,,1,1,2,Nguyễn Cửu Phú và Trần Văn Giàu,280972
1,100,5,5,,,,,,1,1,2,Nguyễn Cửu Phú và Trần Văn Giàu,280973
1,60,3,,3,,,,1,,1,3,GÒ XOÀI,280985
1,60,3,3,3,,,,1,,1,3,GÒ XOÀI,280986
1,54,4,4,4,,,,,,,2,Linh Xuân,280987
1,136,4,5,4,1,,,1,,1,3,Lê Quang Định,280989
1,122,4,4,4,1,0,1,0,1,0,0,Hoàng Hoa Thám,280992
1,57.6,3,,2,,,,,,,2,Tên Lửa,280995
1,100,7,7,7,1,,,,,,3,đường số 29 khu Tên Lửa,280997
1,47.5,3,5,1,1,,,,1,,2,Hàng Xanh,281001
1,,6,6,1,,,,1,,,5,LÊ VĂN QUỚI,281005
1,,6,6,1,,,,1,,,5,LÊ VĂN QUỚI,281006
1,42,2,,2,1,,,,,,2,Phan Văn Trị,281007
1,108,3,5,2,1,,,,,,2,,281008
1,45,4,5,3,1,,,,,1,4,Giáp Gò Vấp,281014
1,64,3,4,2,1,,,,,,2,,281016
1,,,,,,1,1,,1,1,5,An Dương Vương,281017
1,140,,,,,,1,,,,0,An Sương,281019
1,140,,,,,,1,,,,0,,281020
1,82.5,3,3,3,1,,,,1,,2,Nơ Trang Long,281021
1,165,3,,,,,1,,,,2,Trần Hữu Trang,281022
1,,1,1,,,,,,,,0,,281023
1,60,4,4,,1,,,,,,3,Kinh Dương Vương,281024
1,,2,2,2,1,0,1,0,0,0,2,Nguyễn Oanh,281034
1,72,2,,2,1,,1,,,,2,Lưu Hữu Phươc,281039
1,,4,,4,1,,1,,,,3,Nguyễn Sơn,281040
1,147,4,4,3,1,0,1,0,0,1,2,Đường số 4,281041
1,80,5,5,4,1,,1,,,,3,"đường số 1, Sông Giồng, Q2",281047
0,,,,,,,,,,,0,,281050
1,150,3,3,3,1,0,1,0,0,0,1,Tân Thuận Tây,281061
1,98,4,4,1,1,0,1,0,1,1,2,Huỳnh Tấn Phát,281063
1,159,3,3,1,1,0,1,0,0,1,2,Lê Văn Lương,281066
1,90,,,,,1,1,,1,1,4,An Dương Vương,281068
1,65,,,,,1,,,1,,2,Lạc Long Quân,281070
1,208,4,4,5,1,0,1,0,0,1,3,Bùi Văn Ba,281071
1,208,4,4,5,1,0,1,0,0,1,3,Bùi Văn Ba,281072
1,65,2,,2,,,1,1,,,0,Đỗ Xuân Hợp,281074
1,,3,,2,1,,,,,,3,Xô Viết Nghệ Tĩnh,281075
1,55,1,2,1,,,,1,,,0,Đường D1,281076
1,65,4,,3,1,,,,,1,3,Trần Văn Quang,281077
1,53,3,,2,1,,,,,,2,,281078
1,136,4,4,5,1,0,1,1,1,0,3,Đường Liên Phường,281079
1,70,2,,2,,,1,1,,,,Đỗ Xuân Hợp,281080
,,,,,,,,,,,0,Quận 1,281092
1,100,4,,,1,,1,,,,3,MT HƯƠNG LỘ 3,281103
1,63,,16,,,,,,,,7,Rạch Bùng Binh,281104
1,68,4,,6,1,,1,1,,,5,Nguyễn Xí Phạm Văn Đồng,281105
1,67.4,4,7,5,1,0,1,1,1,0,4,XLHN,281108
1,60,6,6,3,1,0,1,0,0,0,3,"Ôtô Trung Tâm Phường 26, Bình Thạnh",281109
1,90,,,,,1,1,,1,1,4,An Dương Vương,281112
1,37.8,4,,3,1,1,,1,,,3,Nơ Trang Long,281114
1,54.6,4,4,5,1,,,,,1,5,Đường Liên Khu Bình Trị Đông,281115
1,595,,,,1,,1,,,,0,Thạnh Xuân 52,281119
1,595,,,,1,,1,,,,0,Thạnh Xuân 52,281120
1,37,,,,,,,,,,0,Lò Lu,281122
1,140,,,,,,1,,,,0,An Sương,281127
,,,,,,,,,,,0,,281128
1,105,3,,,1,,,,,,3,Lê Trọng Tấn,281129
1,,2,,2,1,,1,,,,2,,281136
1,34,1,,,,,1,1,1,,20,Lò Lu,281141
1,55,2,,2,1,,,,,,2,Trần Thị Điệu,281142
1,105,,,,,,1,,1,1,8,Phan Văn Trị,281143
1,40,2,2,2,1,0,1,0,1,0,2,Huỳnh Tấn Phát,281145
1,56,2,2,1,1,0,1,0,1,0,1,Huỳnh Tấn Phát,281155
1,80,4,,3,1,,,,,1,3,,281159
1,70,4,,,1,,,,,,2,Lê Văn Sỹ,281163
1,115.6,,,,1,,,,,,3,đường số 1,281167
1,36,4,4,,1,,1,,,1,4,Nguyễn Thiện Thuật,281169
1,54,,,,1,,1,,,,,đường số 4 An Phú,281172
1,71,3,3,2,1,0,1,0,0,1,2,Hương Lộ 2 Lê Văn Quới Bình Trị Đông A Bình Tân,281174
1,41,3,,3,1,0,1,,0,1,2,Lê Quang Định,281175
1,32,2,4,2,1,,,,,,2,Gò Xoài,281180
1,83.5,,,,,,,,1,,2,Trần Kế Xương,281182
1,83.5,,,,,,,,1,,2,Trần Kế Xương,281183
1,83.5,,,,,,,,1,,2,Trần Kế Xương,281184
1,70,4,7,6,1,,,,1,1,4,Lê Văn Quới,281185
1,83.5,,,,,,,,1,,2,Trần Kế Xương,281186
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,281188
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,281189
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,281190
1,77.4,,,,1,,,,,,3,Cù Lao,281191
1,77.4,,,,1,,,,,,3,Cù Lao,281192
1,77.4,,,,1,,,,,,3,Cù Lao,281193
1,77.4,,,,1,,,,,,3,Cù Lao,281195
1,48,,,,1,,1,1,,,3,Phạm Văn Chiêu,281197
1,48,,,,1,,1,1,,,3,Phạm Văn Chiêu,281200
1,48,,,,1,,1,1,,,3,Phạm Văn Chiêu,281201
1,48,,,,1,,1,1,,,3,Phạm Văn Chiêu,281202
1,69,4,4,4,1,0,1,1,1,1,2,Ngay ngã 3 đường HOÀNG DIỆU 2 KHA VẠN CÂN,281203
1,72,4,6,3,1,,1,,,1,2,Nguyễn Cửu Vân,281208
1,71,,,,,,,,1,,5,Phan Văn Trị,281209
1,71,,,,,,,,1,,5,Phan Văn Trị,281210
1,71,,,,,,,,1,,5,Phan Văn Trị,281213
1,57.4,5,,6,1,,,,1,1,2,Nguyễn Lâm,281215
1,57.4,5,,6,1,,,,1,1,3,Nguyễn Lâm,281217
1,57.4,5,,6,1,,,,1,1,2,Nguyễn Lâm,281218
1,308,,,,,1,,,,,2,,281220
1,57.4,5,,6,1,,,,1,1,2,Nguyễn Lâm,281221
1,50,3,5,4,1,0,1,0,1,1,4,ĐƯỜNG ÔTÔ,281222
1,50,3,,4,1,0,1,,1,1,4,Đường ÔTÔ,281223
1,59,4,4,4,1,0,1,0,1,0,4,Kinh Doanh,281244
1,120,0,0,0,0,0,0,0,,0,0,51,281247
,,,,,,,,,,,0,,281248
1,56,,,,1,1,1,,,,0,Quốc lộ 1K,281250
1,76,,,,1,,,,,,2,Nguyễn Văn Đậu,281251
1,76,,,,1,,,,,,2,Nguyễn Văn Đậu,281252
1,56.68,,,,1,1,1,,,,0,,281254
1,56,,,,1,1,1,,,,0,Quốc lộ 1K,281255
1,55,6,6,5,1,,,1,,1,5,Trần Văn Quang,281257
1,60,6,,,1,,,,,,4,Hồng Lạc,281258
1,65,2,3,3,1,0,1,0,0,0,2,Đường Nguyễn Xí,281265
1,189,,,,,,,,,,,ĐƯỜNG 27,281269
1,50,,,,1,,1,,1,,2,MÃ LÒ,281274
1,60,3,3,4,1,0,1,1,0,1,3,đường số 7,281275
1,84,2,3,,1,,1,,1,1,2,Tên Lửa,281277
1,,2,,2,1,,1,,,,2,Tân Sơn Nhì + Gò Dầu,281279
1,68,4,,6,1,,,1,,,5,Nguyễn Xí Phạm Văn Đồng,281284
1,44,3,5,3,1,,,1,1,1,3,Lê Văn Quới,281286
1,86,4,,5,,,1,,,,4,Đường Thạnh Mỹ Lợi,281287
1,,,,,,,,1,,,,,281289
1,,2,,2,1,0,1,1,0,0,2,Tân Thới Nhất,281292
1,92,,,,1,,1,,,,,An Sương,281293
1,80,2,2,2,1,0,1,0,1,0,2,"Tân Hòa Đông, Hương Lộ 2, Lê Văn Quới, Bình Trị Đông, Bình Tân",281294
1,80,2,2,2,1,0,1,0,1,0,2,Hương Lộ 2 Lê Văn Quới,281295
1,53,,,,1,,,,,,4,Nguyễn Văn Khối,281298
1,80,4,4,,1,,1,1,1,1,3,Hương Lộ 2,281300
1,42,,,,,,,,1,,,,281301
1,76,5,7,6,1,,,,,1,4,Lê Văn Quới,281304
1,22,2,2,2,,,,,1,,2,Trần Văn Quang,281305
1,55,3,3,2,1,,1,,,,2,Lê Văn Việt,281306
1,111,3,3,3,1,,,1,1,,2,QL1A,281307
1,77.4,,,,1,,,,,,3,Phạm Hùng,281309
1,77,,,,,,,,1,,4,Lạc Long Quân,281310
1,86,4,,7,1,,1,1,1,1,5,NGUYỄN THỊ ĐỊNH,281311
1,60.2,2,2,2,1,,,,,,4,Lê Trọng Tấn,281318
1,58.5,,,,1,,1,,,1,3,Huỳnh Tấn Phát,281319
1,77.4,3,3,4,1,0,1,,,1,3,Lâm Văn Bền,281320
1,60,4,5,,,1,1,,1,1,2,đường số 49,281321
1,55,2,3,2,,,,,,,2,Phạm Văn Đồng,281325
1,180,,,,1,,1,,1,,3,"KDC Kiều Đàm, P.Tân Hưng, Quận 7",281326
1,90.8,,,,1,,,,,1,4,Trường Sa,281329
1,60,,,,1,0,1,,1,1,4,Đường số Hoàng Quốc Việt,281330
1,125,7,,,1,,,,1,,,Nguyễn Xí,281331
1,119,,,,1,,,,,,0,Đường số 7,281332
1,55.2,2,3,2,1,0,1,0,0,0,2,Nguyễn Văn Quỳ,281333
1,82.5,4,4,5,1,,,,,,3,Trường Sa,281336
1,88.2,,,,1,,1,,,,2,Huỳnh Tấn Phát,281337
1,124,,,,,,,,,,4,Thi Sách,281338
1,38,3,3,3,1,0,1,0,0,0,5,,281339
1,68,2,,2,,,,1,,,,Đường Võ Chí Công,281340
1,320,,,,1,,,,1,,6,Ngô Bệ,281341
1,320,,,,1,,,,1,,6,Ngô Bệ,281342
1,365,103,,,,,,,1,,5,Phan Văn Trị,281343
1,280,,,,1,,,,1,,3,Nguyễn Văn Đậu,281344
1,143,,,,1,,,,1,,5,Hai Bà Trưng,281345
1,80,,,,1,,,,1,,7,Nguyễn Thái Bình,281346
1,80,,,,1,,,,1,,7,Nguyễn Thái Bình,281347
1,100,,,,1,,,,,,5,Cách Mạng Tháng 8,281348
1,144,,,,1,,,,,1,5,Thành Thái,281349
1,100,,,,,,,,,,5,Nguyễn Thị Minh Khai,281350
1,120,9,9,7,1,,,,1,1,2,Trần Hữu Trang,281351
1,160,6,,,,,,,,,5,Nguyễn Chí Thanh,281352
1,150,,,,1,1,,,1,,5,Nguyễn Cư Trinh,281353
1,112,7,7,4,1,0,1,0,0,1,3,Phan Đăng Lưu,281354
1,160,,,,,,1,,1,,7,Nguyễn Bỉnh Khiêm,281357
1,160,,,,,,1,,1,,7,Nguyễn Bỉnh Khiêm,281358
1,55,1,2,1,,,,1,,,0,Đường D1,281359
1,51,6,6,4,1,,,,,,3,Hoa Đào,281367
1,88.7,3,4,2,1,,,,,,2,Trần Kế Xương,281368
1,66.7,,,,,,,,1,,6,Hồ Văn Huê,281369
1,66.7,,,,,,,,1,,6,Hồ Văn Huê,281370
1,72,,,,,,1,,,,3,Nguyễn Đình Chiểu,281371
1,,2,,3,1,,1,,,,2,Trần Văn Quang,281373
1,80.4,,,,,,1,,,,0,,281374
1,110,,,,1,,,,1,,3,SƯ VẠN HẠNH,281375
1,87,,,,1,,1,,,1,4,Đường Số 1,281377
1,52,2,,2,,,,,,,,Lê Văn Việt,281378
1,33,,,,1,,1,,1,,3,Đường số 9,281379
1,60,2,,2,1,1,1,,,,2,Lã Xuân Oai,281395
1,98,2,,2,1,,,,,,2,Đỗ Xuân Hợp,281399
1,60,,,,1,0,1,0,0,1,2,Huỳnh Tấn Phát,281400
1,44,,,,1,0,1,,1,,2,Lê Văn Quới,281402
1,80,2,,,,,1,,,,,Lã Xuân Oai,281403
1,80,,,,,,,,,,3,Phan Đăng Lưu,281405
1,55.53,,,,,,,,1,1,4,Nguyễn Văn Cừ,281406
1,100,,,,1,,1,,,,2,Nguyễn Thị Thập,281409
1,68,3,,2,1,,1,1,1,,2,Phạm Văn Đồng,281410
1,68,3,,2,,,,1,,,2,Phạm Văn Đồng,281411
1,100,4,8,,,,,1,1,1,3,,281414
1,75.6,,,,,,,,,,4,Nguyễn Văn Đậu,281417
1,82.3,,,,1,,,,,,2,Huỳnh Văn Bánh,281418
1,76,4,,,1,,,1,,,4,Nguyễn Văn Khối,281420
1,90,,,,,1,1,,1,1,4,An Dương Vương,281422
1,90,,,,,1,1,,1,1,4,An Dương Vương,281423
1,83.2,6,6,1,,,1,,1,1,5,Đường Số Chợ Tân Mỹ,281426
1,35,3,,,1,,,,1,,3,Song Hành Trường Chinh,281428
