article_id,alleyway_property,under_mortgage,residential_purpose,numbers_of_floors,has_rooftop,furnished,street_name,0
256602,1,NaN,1,2,NaN,NaN,Phú Định,
256598,1,0,1,2,0,NaN,Đặng Thùy Trâm,
256597,NaN,NaN,1,2,NaN,NaN,Nguyễn Thần Hiến,
256596,NaN,NaN,1,NaN,NaN,NaN,Luong Dinh Cua,
256594,1,NaN,1,2,NaN,NaN,Nguyễn Xí,
256591,1,NaN,1,2,NaN,NaN,Nguyễn Xí,
256587,NaN,NaN,1,NaN,NaN,NaN,"Trường Thọ, Thủ Đức",
256584,NaN,NaN,1,NaN,NaN,NaN,"Trường Thọ, Thủ Đức",
256580,NaN,NaN,1,2,NaN,NaN,Hàng hiếm Thủ Đức,
256578,NaN,NaN,1,3,1,NaN,Thạnh Xuân,
256577,1,NaN,1,NaN,NaN,NaN,Kha Vạn Cân,
256576,1,NaN,1,0,NaN,NaN,Kha Vạn Cân,
256575,1,0,1,2,NaN,NaN,"Đường số 5, Phường Linh Chiểu, Quận Thủ Đức",
256573,1,NaN,1,4,1,NaN,Lê Lai P3,
256572,1,0,1,2,0,1,"Lê Văn Quới, Bình Tân",
256570,1,NaN,1,NaN,NaN,NaN,Phạm Văn Đồng,
256569,1,NaN,1,3,NaN,NaN,Lê Văn Quới Bình Tân,
256568,1,NaN,1,2,NaN,1,Nhà Lê Trực Phường 7 Bình Thạnh,
256566,1,0,1,2,0,NaN,Hưng Phú,
256562,NaN,NaN,1,25,NaN,1,Tạ Quang Bửu,
256560,1,0,1,0,0,0,Đ. Đoàn Thị Điểm,
256545,0,1,1,NaN,NaN,NaN,Hồng Bàng,
256543,NaN,NaN,1,11,NaN,0,Tín Phong,
256542,1,NaN,1,2,NaN,NaN,Bùi Hữu Nghĩa,
256541,NaN,NaN,1,0,NaN,1,Tạ Quang Bửu,
256535,1,NaN,1,2,NaN,NaN,Dương Bá Trạc,
256531,NaN,NaN,1,19,NaN,NaN,Lương Định Của,
256525,NaN,NaN,1,NaN,NaN,NaN,Lương Đình Của,
256522,1,0,1,0,0,0,Hiệp Phú Quận 9,
256518,1,NaN,1,NaN,NaN,NaN,NaN,
256517,1,NaN,1,3,1,1,Tân Hương cắt Độc Lập,
256516,NaN,NaN,1,3,1,1,Phạm Văn Chiêu,
256511,1,NaN,1,2,NaN,1,Đường Số 14,
256504,NaN,NaN,1,NaN,NaN,NaN,Trường Thọ,
256503,NaN,NaN,1,3,NaN,NaN,"Đường 9, Bình Thọ, Thủ Đức",
256501,1,NaN,1,3,1,1,Nguyễn Văn Khối,
28322,1,NaN,1,3,1,1,Nguyễn Văn Khối,
256499,NaN,NaN,1,3,NaN,NaN,"Đường 9, Bình Thọ, Thủ Đức",
256498,NaN,NaN,1,NaN,NaN,NaN,Trường Thọ,
256497,NaN,NaN,1,2,NaN,NaN,Quang Trung,
256496,1,NaN,1,2,NaN,NaN,Lê Văn Sỹ,
256494,1,NaN,1,3,1,1,Tân Phú,
256492,1,NaN,1,2,1,1,Hương Lộ 2 Lê Văn Quới,
256490,0,NaN,1,5,NaN,1,Hoàng Hoa Thám,
256489,0,NaN,1,1,NaN,NaN,"Đường Nhựa 6M Thông, Phường 5, Gò Vấp, TP. HCM",
256488,1,NaN,1,2,NaN,NaN,Hương Lộ 2 Lê Văn Quới,
256487,1,NaN,1,2,NaN,NaN,Hoàng Hoa Thám,
256485,1,NaN,1,3,1,NaN,Nguyễn Duy Trinh,
256484,NaN,NaN,1,2,NaN,1,Lê Văn Việt,
256483,NaN,NaN,1,2,NaN,1,Lê Văn Việt,
256482,1,NaN,1,3,NaN,NaN,"Lã Xuân Oai, Tăng Nhơn Phú A, Thủ Đức",
256481,NaN,NaN,1,2,NaN,NaN,Nguyễn duy,
256465,NaN,NaN,1,19,NaN,NaN,Luong Dinh Cua,
256463,NaN,NaN,1,26,NaN,NaN,Tạ Quang Bửu,
256457,1,1,1,2,0,1,Lê Văn Quới,
256435,NaN,NaN,1,NaN,NaN,1,Nguyễn Lương Bằng,
256433,NaN,NaN,1,NaN,NaN,1,Tân Thới Hiệp,
256430,NaN,NaN,1,2,NaN,NaN,Trần Văn Mười,
256429,1,NaN,1,2,NaN,NaN,Cao Thắng P12Q10,
256426,1,NaN,1,3,1,NaN,Phan Văn Trị,
256415,1,NaN,1,2,NaN,NaN,Huyện Thiện Lộc,
256411,1,NaN,1,1,NaN,NaN,Nguyễn Nhược Thị,
256409,NaN,NaN,1,NaN,NaN,1,De Capella Thủ Thiêm,
256402,1,NaN,1,2,NaN,NaN,Bến Bình Đông,
256401,1,NaN,1,1,NaN,NaN,Hoài Thanh,
256395,NaN,NaN,1,2,NaN,NaN,Cây Sung,
256394,1,NaN,1,2,NaN,NaN,Hoài Thanh,
256393,NaN,NaN,1,3,NaN,NaN,"Đường 11, Bình Thọ, Thủ Đức",
256381,1,NaN,1,4,1,1,Trường Chinh,
256379,1,NaN,1,4,1,NaN,Hẻm 2 Xe Tải Tránh Nhau,
256378,NaN,NaN,1,2,NaN,NaN,"Phước Long B, Quận 9",
256373,NaN,NaN,1,NaN,NaN,1,Khang Điền,
256365,1,NaN,1,3,NaN,1,"HXH Thạch Lam, Tân Phú",
256362,1,0,1,2,0,1,Điện Biên Phủ,
256356,0,NaN,1,0,NaN,NaN,Hoà Bình Tô Hiệu,
256354,1,NaN,1,3,NaN,NaN,Vũ Huy Tấn,
256351,1,NaN,1,2,NaN,NaN,Đinh Tiên Hoàng,
256344,1,0,1,1,0,0,Dương Quảng Hàm,
256339,0,0,1,2,0,1,Trường Sa Bình Thạnh,
256333,NaN,NaN,1,NaN,NaN,NaN,Huỳnh Thị Quyến,
256331,NaN,NaN,1,2,NaN,NaN,Đỗ Xuân Hợp,
256329,NaN,NaN,1,2,NaN,NaN,"đường 192 phường 16, quận 8",
256327,1,NaN,1,2,NaN,NaN,Lương Văn Can,
256326,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
256323,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
256321,1,NaN,1,1,NaN,NaN,Hậu Giang,
256319,1,NaN,1,2,NaN,NaN,Đoàn Văn Bơ,
256315,1,NaN,1,2,NaN,NaN,Nguyễn Sỹ Sách,
256314,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
256312,NaN,NaN,1,NaN,NaN,1,Tạ Quang Bửu,
256311,NaN,0,1,19,NaN,NaN,Lương Định Của,
256310,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
256307,1,NaN,1,0,NaN,NaN,Âu Dương Lân,
256306,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
256301,1,0,1,2,0,0,Huỳnh Tấn Phát,
256298,NaN,NaN,1,0,NaN,NaN,đường số 14,
256297,NaN,NaN,1,3,1,NaN,Phường 24 Bình Thạnh,
256280,NaN,NaN,1,NaN,NaN,NaN,Lê Văn Khương,
256279,1,NaN,1,4,1,NaN,Lạc Long Quân,
41612562720,NaN,NaN,1,2,NaN,NaN,Lê Văn Quới,
256269,1,0,1,3,NaN,NaN,Huỳnh Văn Bánh,
256267,1,NaN,1,5,NaN,1,Quang Trung,
256264,1,NaN,1,2,1,1,ĐƯỜNG SƯ VẠN HẠNH,
256263,1,NaN,1,2,NaN,NaN,Nguyễn Văn Công,
256262,1,NaN,1,2,NaN,NaN,Hoà Hảo,
256261,NaN,NaN,1,3,1,1,Số P. Bình Trị Đông B Q Bình Tân TP.HCM,
256260,NaN,NaN,1,3,1,1,Số P. Bình Trị Đông B Q Bình Tân TP.HCM,
256259,NaN,NaN,1,3,1,NaN,Đường Số P. Bình Trị Đông B Q. Bình Tân,
256257,NaN,NaN,1,4,1,1,NaN,
256255,NaN,NaN,1,4,1,1,TT Quận 10,
256254,1,NaN,1,1,NaN,NaN,Lý Thường Kiệt,
256253,1,NaN,1,2,NaN,NaN,Lê Đức Thọ,
256252,NaN,NaN,1,2,NaN,NaN,Lê Quang Định,
256249,0,NaN,1,2,1,1,Phùng Văn Cung,
256248,0,0,1,2,NaN,NaN,"MT Xe Tải Thông, Quận 10",
256247,NaN,NaN,1,NaN,NaN,1,Khang Điền,
256245,NaN,NaN,1,3,NaN,NaN,"Đường 11, Bình Thọ, Thủ Đức",
256244,NaN,NaN,1,3,NaN,NaN,"Đường 11, Bình Thọ, Thủ Đức",
256243,NaN,NaN,1,3,NaN,NaN,"Đường 11, Bình Thọ, Thủ Đức",
256240,0,0,1,3,1,NaN,Liên Khu 4 5,
256239,NaN,NaN,1,2,NaN,NaN,Song Hành,
256238,1,NaN,1,NaN,NaN,NaN,D,
256237,NaN,NaN,1,3,NaN,NaN,Nguyễn Văn Thương,
256231,NaN,NaN,NaN,NaN,NaN,NaN,"KCN Hiệp Phước, huyện Nhà Bè, TPHCM",
256228,1,NaN,1,3,NaN,1,Hẻm 3 gác thông gần mặt tiền ngay trường Học viện cán bộ,
256227,1,NaN,1,3,NaN,NaN,Nguyễn Gia Trí,
256226,1,NaN,1,2,NaN,NaN,Nguyễn Duy Trinh,
256223,1,NaN,1,3,NaN,NaN,Nguyễn Gia Trí,
256220,1,NaN,1,2,NaN,NaN,Tân Lập 2,
256212,1,NaN,1,1,NaN,NaN,Nguyễn Hới,
256211,NaN,NaN,1,1,NaN,NaN,Đường số 2,
256209,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
256208,NaN,NaN,1,2,NaN,NaN,Phan Đình Thông,
256207,1,NaN,1,2,1,NaN,Lạc Long Quân,
256206,NaN,NaN,1,1,NaN,NaN,"Đường số 8, Phường 16, Quận 8",
256205,NaN,NaN,1,2,NaN,NaN,Phạm Đức Sơn,
256204,NaN,NaN,1,1,NaN,NaN,Phạm Đức Sơn,
256202,NaN,NaN,1,2,NaN,NaN,Tố Hữu,
256201,1,NaN,1,1,NaN,NaN,Nguyễn Khoái,
256195,1,0,1,2,0,NaN,Nơ Trang Long,
256188,0,0,1,2,0,0,Nơ Trang Long,
256187,0,0,1,2,0,0,Nơ Trang Long,
256184,1,NaN,1,2,NaN,NaN,Bình Chiểu,
256181,0,NaN,1,4,NaN,NaN,"Hưng Phú, Quận 8",
256179,0,NaN,1,4,NaN,NaN,Đường Hưng Phú Quận 8 Hồ Chí Minh,
256178,1,NaN,1,3,1,NaN,Đường số 51,
256173,NaN,NaN,1,2,1,1,Vòng Xoay Liên Phường Phường Phú Hữu Q9,
256170,1,NaN,1,4,1,1,Lê Quang Định,
256168,1,NaN,1,2,1,NaN,Đường số 29 khu Tên Lửa gần Aeon Bình Tân,
256166,1,NaN,1,3,NaN,NaN,"Hương Lộ 2, Bình Tân",
256156,NaN,1,1,0,NaN,NaN,NaN,
256152,1,NaN,1,1,NaN,NaN,Lâm Văn Bền,
256149,NaN,1,1,NaN,NaN,NaN,Lý Tế Xuyên,
256148,NaN,NaN,1,NaN,NaN,1,The Metropole Thủ Thiêm,
256147,1,NaN,1,2,NaN,NaN,Lê Quang Định,
256146,1,NaN,1,0,NaN,NaN,Phú Định,
256142,1,NaN,1,2,1,1,Số 51 Phường 14 Gò Vấp gần Nguyễn Văn Khối Quang Trung,
256141,1,NaN,1,2,NaN,NaN,đường Vườn Lài,
256140,NaN,NaN,1,2,NaN,NaN,Nơ Trang Long,
256137,1,NaN,1,5,NaN,NaN,Bình Tân,
256136,0,NaN,1,2,NaN,NaN,Hương lộ 2,
256135,1,NaN,1,1,NaN,NaN,Hương lộ 2,
256134,1,NaN,1,2,NaN,1,Nguyễn Kiệm,
256119,1,NaN,1,2,NaN,NaN,Đường số 59 Phường 14 Gò Vấp,
256118,1,NaN,1,4,NaN,NaN,Hẻm Xe Tải Trung Tâm Trường Thọ,
256115,NaN,NaN,1,NaN,NaN,1,Lương Định Của,
256114,NaN,NaN,1,1,NaN,1,Đường số 10 Phường Hiệp Bình Phước TP Thủ Đức,
256112,NaN,NaN,1,2,NaN,1,NaN,
256110,NaN,NaN,1,3,1,NaN,Lũy Bán Bích,
256108,NaN,NaN,1,NaN,NaN,NaN,Đại Lộ Vòng Cung Lương Định,
256107,NaN,NaN,NaN,NaN,NaN,NaN,Đại Lộ Vòng Cung Lương Định,
256099,NaN,NaN,1,2,NaN,NaN,Bạch Đằng,
256097,NaN,NaN,1,NaN,NaN,1,Lương Đình Của,
256096,NaN,NaN,1,0,NaN,1,Tạ Quang Bửu,
256095,NaN,NaN,1,0,NaN,1,854 Tạ Quang Bửu,
256089,1,NaN,1,4,NaN,NaN,đường số 8 Phường 11 Gò Vấp,
256084,NaN,NaN,1,2,1,NaN,SENTURIA AN PHÚ QUẬN 2,
256083,0,NaN,1,2,1,NaN,Đào Duy Anh,
256081,0,NaN,1,4,NaN,NaN,Phan Đình Phùng,
256077,1,NaN,1,2,1,NaN,Nguyễn Văn Đậu,
256073,NaN,NaN,1,3,NaN,1,Riviera Point Q7,
256068,1,NaN,1,0,NaN,NaN,Huỳnh Tấn Phát,
256067,1,NaN,1,2,NaN,NaN,Phạm Văn Chiêu,
256058,NaN,NaN,1,4,NaN,NaN,Trường Chinh,
256054,1,NaN,1,2,NaN,NaN,"Đường 359, Phường Phước Long B",
256051,1,NaN,1,3,1,NaN,Hoàng Hoa Thám,
256050,1,NaN,1,2,NaN,NaN,Lê Đức Thọ,
256043,NaN,NaN,1,5,1,NaN,Lạc Long Quân,
256042,1,0,1,1,NaN,NaN,"Hẻm 24 D3, F25, Bình Thạnh",
256041,1,NaN,1,2,1,NaN,P. Linh Đông,
256037,NaN,NaN,1,3,NaN,NaN,CMT8 Q3,
256036,NaN,NaN,1,4,NaN,NaN,CMT8 Q3,
256032,1,NaN,1,3,1,NaN,Lý Thường Kiệt,
256030,0,NaN,1,4,1,NaN,Bùi Thị Xuân Nguyễn Thị Minh Khai Cao Thắng,
256029,1,NaN,1,2,NaN,NaN,Trần Xuân Soạn,
256028,1,NaN,1,5,1,NaN,Thiên Phước Tân Bình,
256027,NaN,NaN,1,NaN,NaN,NaN,Nguyễn Gia Trí,
256025,NaN,NaN,1,2,0,NaN,ĐƯỜNG 8M,
256015,1,NaN,1,1,1,NaN,"Lũy Bán Bích, Tân Phú",
256007,NaN,NaN,1,NaN,NaN,NaN,Đỗ Văn Dậy,
256006,NaN,NaN,1,2,1,NaN,Hồ Học Lãm Võ Văn Kiệt,
256005,NaN,NaN,1,1,NaN,NaN,Tên Lửa BTĐB,
256004,NaN,NaN,1,3,1,1,Tên Lửa Bình Trị Đông B,
256002,1,NaN,1,2,NaN,1,Bành Văn Trân,
2560000,0,NaN,1,2,NaN,NaN,Nam Hòa Đỗ Xuân Hợp,
255999,NaN,NaN,1,2,NaN,1,Lê Văn Việt,
255997,1,0,1,2,NaN,NaN,Chợ,
255982,0,1,1,2,0,NaN,Nguyễn Kiệm,
255981,NaN,NaN,1,NaN,NaN,NaN,"Phường Trường Thạnh, Quận 9",
255980,1,0,1,3,1,1,Hoàng Hoa Thám,
255979,NaN,NaN,1,2,NaN,NaN,Nguyễn Văn Đậu,
255977,NaN,NaN,1,2,1,NaN,Lê Trực,
255975,1,NaN,1,2,1,NaN,Lê Quang Định,
255969,NaN,1,1,19,NaN,NaN,Lương Định Của,
255967,NaN,0,1,0,NaN,1,Tạ Quang Bửu,
255963,1,NaN,1,2,NaN,NaN,Nguyễn Trọng Tuyển,
255961,1,NaN,1,4,NaN,NaN,Phạm Văn Hai,
255959,1,0,1,2,0,0,Nguyễn Xí,
255954,1,1,1,0,NaN,NaN,Nguyễn Trường Tộ,
255950,NaN,NaN,1,3,NaN,NaN,Đỗ xuân hợp,
255942,NaN,NaN,1,NaN,NaN,NaN,Khu trung tâm đô thị Vinhomes Grand Park quận 9 TP. Thủ Đức,
255933,NaN,NaN,1,3,1,NaN,"HXT 8m đường Gò Xoài, Bình Tân",
255932,1,NaN,1,2,NaN,NaN,Bùi Văn Ngữ,
255925,1,1,1,1,NaN,NaN,Âu Dương Lân,
255918,1,NaN,1,2,NaN,NaN,"Đường số 2, Phường Tăng Nhơn Phú B",
255915,1,1,1,3,1,NaN,Lê Quang Định,
255913,1,NaN,1,3,NaN,NaN,Hoàng Hoa Thám,
255910,NaN,NaN,1,2,NaN,NaN,Nơ Trang Long,
255908,NaN,NaN,1,2,NaN,1,Trần Hưng Đạo,
255904,NaN,NaN,1,1,NaN,NaN,Lâm Hoành,
255903,1,NaN,1,2,NaN,NaN,Kinh Dương Vương,
255897,1,NaN,1,2,NaN,NaN,Hồ Học Lãm,
255896,1,NaN,1,1,NaN,NaN,Sinco,
255885,1,NaN,1,5,NaN,NaN,Phường 14 Quận 10,
255884,NaN,NaN,1,2,1,NaN,Nguyễn Thị Định,
255883,1,0,1,0,0,0,Điện Biên Phủ,
255881,NaN,NaN,1,NaN,NaN,NaN,Đinh Bộ Lĩnh,
255880,1,NaN,1,0,NaN,NaN,P14 Q10,
255876,NaN,NaN,1,3,1,1,Bạch Đằng,
255875,NaN,NaN,1,3,NaN,NaN,Bạch Đằng,
255874,NaN,NaN,1,NaN,NaN,1,Đường D1 Phường Phú Hữu Q9,
255873,NaN,NaN,NaN,NaN,NaN,1,Vòng Xoay Liên Phường,
255868,NaN,NaN,1,3,NaN,NaN,Đỗ xuân hợp Mai chí thọ võ chí công Liên Phường Nguyễn duy trinh,
255865,0,0,1,0,0,0,Bạch Đằng,
255863,0,0,1,0,0,0,Bạch Đằng,
255857,NaN,NaN,1,3,NaN,NaN,Lê Văn Sỹ,
255839,1,NaN,1,3,NaN,1,"P15, Q8",
255838,NaN,NaN,1,2,NaN,NaN,Vàm Luông,
255837,NaN,NaN,1,2,NaN,NaN,đường 32,
255836,NaN,NaN,1,2,NaN,NaN,Đường 19,
255835,NaN,NaN,1,2,NaN,NaN,Lê Cơ,
255834,NaN,NaN,1,1,NaN,NaN,"Đường số 1, Phường An Lạc, Bình Tân",
255833,NaN,NaN,1,2,NaN,NaN,Nơ Trang Long,
255831,1,0,1,2,1,NaN,Nơ Trang Long,
255828,1,NaN,1,2,NaN,NaN,Đường An Bình,
255827,1,NaN,1,3,0,NaN,Điện Biên Phủ,
255826,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
255824,1,NaN,1,2,NaN,NaN,Kha Vạn Cân,
255822,NaN,NaN,1,2,NaN,NaN,Thống Nhất Phường 16 Gò Vấp,
255815,0,0,1,NaN,0,1,Lương Đình Của,
255814,NaN,NaN,1,2,1,NaN,Nơ Trang Long,
255813,0,NaN,1,1,NaN,1,Tân Bình,
255808,1,NaN,1,2,NaN,1,Nơ Trang Long,
255806,1,NaN,1,2,NaN,1,NaN,
255803,1,NaN,1,2,NaN,NaN,Tô Ký,
255802,1,NaN,1,2,NaN,NaN,Lê Văn Lương,
255801,1,0,1,2,0,0,"đường số 2, P.Tăng Nhơn Phú B",
255799,NaN,NaN,1,4,NaN,NaN,Đường số 17,
255794,1,NaN,1,2,NaN,NaN,Phú Lợi,
255790,1,NaN,1,5,NaN,NaN,Phạm Văn Chiêu,
255780,0,NaN,1,2,1,NaN,100 Thích Quảng Đức,
255779,1,0,1,2,1,NaN,Hoàng Hoa Thám P5 Quận Phú Nhuận,
255778,NaN,NaN,1,2,1,NaN,Phạm Văn Đồng,
255775,1,NaN,1,2,1,1,Lê Đức Thọ,
255774,0,0,1,0,0,1,Tân Hóa,
255773,NaN,NaN,1,2,NaN,NaN,Hương Lộ 3,
255769,1,NaN,1,2,NaN,NaN,Trần Bình Trọng,
255768,0,NaN,1,4,NaN,1,"Võ Trường Toản, Quận 5",
255763,1,NaN,1,NaN,NaN,NaN,NaN,
255751,NaN,0,1,NaN,NaN,NaN,Luong Dinh Cua,
255748,1,NaN,1,2,1,1,Lê Bình,
255739,NaN,NaN,1,NaN,NaN,NaN,Đinh Bộ Lĩnh,
255731,NaN,NaN,1,2,NaN,1,Đường 40,
255729,1,NaN,1,2,NaN,NaN,"Đường số 21, P.Long Thạnh Mỹ",
255727,NaN,NaN,1,NaN,NaN,NaN,"Tân Thới Nhất, Quận 12",
255724,1,NaN,1,2,NaN,1,NaN,
255723,1,NaN,1,2,NaN,1,đường số 38,
255722,NaN,NaN,1,7,1,NaN,BTCT Nở Hậu Khu Dân Trí Cao Xây Dựng Đồng Đều,
255715,NaN,NaN,1,20,NaN,NaN,10 Đường Bến Nghé Tân Thuận Đông quận 7 Hồ Chí Minh,
255712,NaN,NaN,1,NaN,NaN,1,Đường Võ Chí Công,
255710,1,NaN,1,2,NaN,NaN,NaN,
255709,0,0,1,5,1,1,Hồ Học Lãm,
255708,NaN,NaN,1,3,NaN,1,Đường số 32 Khu Ao Sen Tên Lửa Bình Tân,
255707,NaN,NaN,1,NaN,NaN,NaN,Đường số 48 khu phố 9 phường Tân Tạo quận Bình Tân Hồ Chí Minh,
255706,NaN,NaN,1,NaN,NaN,NaN,Đỗ Văn Dậy,
255705,NaN,NaN,1,NaN,NaN,NaN,Tạ Quang Bửu,
255702,NaN,NaN,1,4,1,NaN,Phường 9 Phú Nhuận,
255700,NaN,NaN,1,2,NaN,NaN,Lê Thành Phương,
255697,NaN,NaN,1,NaN,NaN,1,NaN,
255694,1,NaN,1,2,NaN,NaN,Bình Trị Đông,
255693,NaN,NaN,1,2,NaN,NaN,Hxh Xô Viết Nghệ Tĩnh,
255692,NaN,NaN,1,2,NaN,NaN,Trương Phước Phan,
255684,NaN,NaN,1,4,NaN,1,Phan bội châu,
255682,1,NaN,1,1,NaN,NaN,đường số 17,
255680,1,0,1,4,1,0,Gò Xoài,
255679,1,NaN,1,2,1,NaN,Phạm Văn Chiêu,
255675,NaN,NaN,1,2,NaN,NaN,Nơ Trang Long,
255673,1,0,1,2,1,NaN,Nơ Trang Long,
255671,NaN,NaN,1,2,1,1,Phạm văn đồng,
255668,NaN,1,1,1,NaN,NaN,Hồ Văn Tư,
255662,1,NaN,1,3,NaN,NaN,Cách Mạng Tháng 8,
255659,1,NaN,1,2,NaN,NaN,Hòa Bình,
255651,NaN,NaN,1,NaN,NaN,NaN,Lumiere Boulevard,
255650,1,0,1,3,0,NaN,Vạn Kiếp,
255649,1,NaN,1,3,1,NaN,Hẻm 7M,
255648,NaN,NaN,1,NaN,NaN,NaN,đường 13,
255646,1,NaN,1,3,NaN,NaN,Lê Văn Việt,
255645,1,NaN,1,3,NaN,NaN,Lê Văn Việt,
255642,1,NaN,1,0,NaN,NaN,"Đường số 16, P.Long Thạnh Mỹ",
255635,NaN,NaN,1,3,NaN,NaN,"Xô Viết Nghệ Tĩnh, Phường 17, Bình Thạnh",
255630,1,NaN,1,2,NaN,NaN,Kha Vạn Cân,
255629,NaN,NaN,1,2,NaN,NaN,Phạm Thế Hiển,
255625,1,NaN,1,1,NaN,NaN,Nguyễn Văn Lượng,
255624,NaN,NaN,1,2,NaN,NaN,Nguyễn Văn Linh Huỳnh Tấn Phát,
255623,1,NaN,1,2,NaN,NaN,Âu Cơ,
255603,NaN,NaN,NaN,2,NaN,NaN,Đặng Văn Bi,
255602,1,0,1,2,0,1,Nguyễn Đình Chiểu,
255597,1,NaN,1,1,NaN,1,Nơ Trang Long,
255591,NaN,NaN,1,NaN,NaN,1,Tạ Quang Bửu,
255589,1,0,1,2,0,0,Huỳnh Mẫn Đạt,
255587,NaN,NaN,1,2,1,NaN,Nơ Trang Long,
255586,1,NaN,1,2,NaN,1,Nơ Trang Long,
255585,NaN,NaN,1,2,NaN,NaN,Đường 168 Phước Long A,
255579,1,0,1,4,1,1,Gò Xoài,
255578,1,0,1,4,1,1,Hoàng Sa,
255564,1,NaN,1,1,NaN,NaN,Quang Trung,
255562,0,NaN,1,2,1,NaN,Phan Văn Trị,
255560,1,NaN,1,2,NaN,1,NaN,
255554,1,NaN,1,2,NaN,NaN,Thống Nhất,
255551,0,NaN,1,2,NaN,NaN,Đường số 8,
255549,0,NaN,1,4,NaN,NaN,Đinh Bộ Lĩnh,
255547,1,0,1,2,1,NaN,Điện Biên Phủ,
255543,NaN,NaN,1,2,NaN,NaN,"đường số 10 phường Tân Tạo, Bình Tân",
255542,NaN,NaN,1,2,NaN,NaN,Nguyễn Cửu Phú,
255541,0,NaN,1,2,NaN,NaN,An Dương Vương,
255539,1,0,1,2,0,0,Đồng Đen,
255538,1,NaN,1,2,NaN,NaN,Trương Đình Hội,
255535,NaN,NaN,1,2,NaN,NaN,"Đường 26, Phường 16, Quận 8",
255533,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
255532,1,NaN,1,NaN,NaN,NaN,"Lò Đất Đẹp, Phường Linh Xuân, Thủ Đức",
255525,NaN,NaN,1,2,NaN,NaN,Dương Bá Trạc,
255524,NaN,NaN,1,2,1,NaN,Đường số 43,
255518,1,NaN,1,2,NaN,NaN,Nơ Trang Long,
255515,1,NaN,1,2,NaN,NaN,Phạm Thế Hiển,
255514,NaN,NaN,NaN,0,NaN,NaN,NaN,
255511,0,NaN,1,2,NaN,NaN,Nơ Trang Long,
255508,NaN,1,1,2,1,NaN,Hoàng Hoa Thám,
255507,NaN,NaN,1,2,NaN,NaN,Kha Vạn Cân,
255505,1,1,1,2,0,NaN,Vũ Tùng,
255504,NaN,NaN,1,25,NaN,1,Tạ Quang Bửu,
255503,1,NaN,1,2,NaN,NaN,Vườn Lài,
255499,1,NaN,1,2,NaN,NaN,Nơ Trang Long P7 Bình Thạnh,
255498,0,NaN,1,4,0,NaN,Phan Văn Trị,
255497,1,NaN,1,3,1,NaN,Nguyễn Tiểu La,
255495,NaN,NaN,1,2,NaN,NaN,Đường Số 11,
255494,NaN,NaN,1,2,NaN,NaN,Chợ Bình Chánh,
255493,NaN,NaN,1,5,1,NaN,Nguyễn Thượng Hiền,
255490,NaN,NaN,1,2,NaN,NaN,"Nguyễn Ánh Thủ Song Hành, Quận 12",
255489,NaN,NaN,1,2,NaN,NaN,Nguyễn Ánh Thủ,
255486,1,1,1,5,0,NaN,Phạm Văn Hai,
255484,NaN,NaN,1,4,NaN,NaN,NaN,
255483,NaN,NaN,1,4,NaN,NaN,Sài Gòn,
255482,NaN,NaN,1,3,NaN,NaN,Vinhomes Ba Son Quận 1,
255480,1,NaN,1,NaN,NaN,NaN,Lý Thường Kiệt,
255473,0,NaN,1,3,1,NaN,Bờ Bao Tân Thắng,
255469,NaN,NaN,1,2,NaN,NaN,Kha Vạn Cân,
255466,1,NaN,1,2,NaN,NaN,Hưng Phú,
255465,NaN,NaN,1,5,1,NaN,Nghĩa Hưng,
255464,1,0,1,2,0,1,Hoà Hảo,
255463,1,NaN,1,3,NaN,NaN,Hòa Hảo,
255462,1,0,1,2,0,1,"Liên Khu 4-5, Bình Tân",
255461,1,NaN,1,NaN,NaN,NaN,Tân Phú,
255459,1,NaN,1,3,NaN,1,PHAN ANH,
255457,0,NaN,1,4,NaN,NaN,Đường 3/2,
255450,1,NaN,1,NaN,NaN,NaN,Đường Cộng Hòa,
255448,NaN,NaN,1,2,NaN,1,NaN,
255444,1,0,1,2,0,1,Quốc Lộ 1A,
255434,NaN,NaN,1,2,NaN,NaN,Bùi Hữu Nghĩa,
2554330,1,NaN,1,0,NaN,NaN,Trần Xuân Soạn,
255422,0,NaN,1,3,1,NaN,Lê Trọng Tấn,
255417,NaN,NaN,1,3,1,NaN,"Đường số 17, Kp 3, Linh Chiểu, Tp Thủ Đức",
255416,1,NaN,1,2,NaN,NaN,Lê Lợi,
255411,NaN,NaN,1,2,NaN,NaN,NaN,
255406,0,0,1,3,0,0,Phạm Văn Đồng,
255401,NaN,0,1,NaN,NaN,1,Safira Khang Điền,
255399,0,NaN,1,2,NaN,NaN,Chu Văn An,
255397,NaN,NaN,1,0,NaN,NaN,Thủ Thiêm,
255396,NaN,NaN,1,2,NaN,NaN,Lê Trọng Tấn,
255389,NaN,NaN,1,4,1,NaN,Nhà đẹp HXH Gò Xoài,
255388,1,0,1,5,0,0,Phạm Văn Hai,
